function name,modifiers,type params,type params number,type params have bound,params number,has block body,has initializer,body length,is top level,is inside class,is inside function,is functional expression,line number,file path
update head,private,,0,false,1,false,true,0,false,true,false,false,232,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/LockFreeMPSCQueue.kt
update tail,private,,0,false,1,false,true,0,false,true,false,false,233,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/LockFreeMPSCQueue.kt
with state,private inline,<T>,1,false,1,true,false,4,false,true,false,false,235,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/LockFreeMPSCQueue.kt
add fail reason,private,,0,false,0,false,true,1,false,true,false,false,241,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/LockFreeMPSCQueue.kt
receive or null,private suspend,,0,false,0,true,false,2,false,true,false,false,150,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/ActorSelectorManager.kt
receive or null suspend,private suspend,,0,false,0,true,false,11,false,true,false,false,154,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/ActorSelectorManager.kt
check,internal inline,,0,false,1,true,false,8,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/posix/src/io/ktor/network/util/NativeUtils.kt
to ip list,internal,,0,false,0,true,false,10,true,false,false,false,65,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/posix/src/io/ktor/network/util/SocketUtils.kt
to socket address,internal,,0,false,0,false,true,16,true,false,false,false,77,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/posix/src/io/ktor/network/util/SocketUtils.kt
resolve,public,,0,false,0,false,true,0,true,false,false,false,16,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/posix/src/io/ktor/network/util/SocketAddressUtils.kt
connect udp,internal actual,,0,false,4,true,false,7,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/posix/src/io/ktor/network/sockets/UDPSocketBuilderNative.kt
bind udp,internal actual,,0,false,3,true,false,6,true,false,false,false,18,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/posix/src/io/ktor/network/sockets/UDPSocketBuilderNative.kt
await closed,public suspend,,0,false,0,true,false,8,true,false,false,false,34,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/Sockets.kt
open read channel,public,,0,false,0,false,true,3,true,false,false,false,104,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/Sockets.kt
open write channel,public,,0,false,1,false,true,5,true,false,false,false,109,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/Sockets.kt
connection,public,,0,false,0,false,true,3,true,false,false,false,138,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/Sockets.kt
tcp no delay,public,"<T : Configurable<T, *>>",1,true,0,true,false,9,true,false,false,false,32,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/Builders.kt
connect udp,internal expect,,0,false,4,true,false,5,true,false,false,false,32,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/UDPSocketBuilder.kt
bind udp,internal expect,,0,false,3,true,false,4,true,false,false,false,39,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/common/src/io/ktor/network/sockets/UDPSocketBuilder.kt
tls,public actual suspend,,0,false,2,true,false,18,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/js/src/io/ktor/network/tls/TLSJs.kt
tls,public actual suspend,,0,false,2,false,true,4,true,false,false,false,29,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/js/src/io/ktor/network/tls/TLSJs.kt
is supported,internal actual,,0,false,0,false,true,0,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/js/src/io/ktor/network/tls/CipherSuitesJs.kt
take from,public actual,,0,false,1,true,false,4,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/js/src/io/ktor/network/tls/TLSConfigBuilderJs.kt
tls,public actual suspend,,0,false,2,true,false,18,true,false,false,false,11,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLS.kt
tls,public suspend,,0,false,5,false,true,14,true,false,false,false,31,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLS.kt
tls,public actual suspend,,0,false,2,false,true,4,true,false,false,false,47,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLS.kt
set,internal,,0,false,2,true,false,4,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/cipher/Cipher.kt
set,internal,,0,false,2,true,false,4,true,false,false,false,30,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/cipher/Cipher.kt
write padding,private,,0,false,0,true,false,7,false,true,false,false,86,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/cipher/CBCCipher.kt
cipher loop,internal,,0,false,2,true,false,59,true,false,false,false,14,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/cipher/CipherUtils.kt
client mac key,internal,,0,false,1,false,true,5,true,false,false,false,15,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Keys.kt
server mac key,internal,,0,false,1,false,true,5,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Keys.kt
server key,internal,,0,false,1,false,true,5,true,false,false,false,29,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Keys.kt
client key,internal,,0,false,1,false,true,5,true,false,false,false,36,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Keys.kt
client iv,internal,,0,false,1,false,true,3,true,false,false,false,43,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Keys.kt
server iv,internal,,0,false,1,false,true,3,true,false,false,false,48,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Keys.kt
plus assign,internal operator,,0,false,1,true,false,9,true,false,false,false,45,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Utils.kt
read tls record,internal suspend,,0,false,0,true,false,9,true,false,false,false,17,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read tls handshake,internal,,0,false,0,false,true,7,true,false,false,false,28,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read tls server hello,internal,,0,false,0,true,false,45,true,false,false,false,37,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read curve params,internal,,0,false,0,true,false,11,true,false,false,false,84,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read tls certificate,internal,,0,false,0,true,false,22,true,false,false,false,97,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read ec point,internal,,0,false,1,true,false,13,true,false,false,false,121,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read tls version,private suspend,,0,false,0,false,true,1,true,false,false,false,136,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read tls version,private,,0,false,0,false,true,1,true,false,false,false,139,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read triple byte length,internal,,0,false,0,false,true,1,true,false,false,false,142,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
read short compatible,internal suspend,,0,false,0,true,false,5,true,false,false,false,145,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Parser.kt
write record,internal suspend,,0,false,1,false,true,7,true,false,false,false,15,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write tls handshake type,internal,,0,false,2,true,false,4,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write tls client hello,internal,,0,false,5,true,false,40,true,false,false,false,30,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write tls certificates,internal,,0,false,1,true,false,11,true,false,false,false,72,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write encrypted pre master secret,internal,,0,false,3,true,false,15,true,false,false,false,85,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write public key uncompressed,internal,,0,false,1,false,true,6,true,false,false,false,110,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write ec point,internal,,0,false,2,true,false,9,true,false,false,false,118,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write aligned,private,,0,false,2,true,false,7,true,false,false,false,190,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
write triple byte length,private,,0,false,1,true,false,5,true,false,false,false,199,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/Render.kt
is supported,internal actual,,0,false,0,false,true,5,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/CipherSuitesJvm.kt
take from,public actual,,0,false,1,true,false,9,true,false,false,false,64,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLSConfigBuilder.kt
add certificate chain,public,,0,false,2,true,false,5,true,false,false,false,75,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLSConfigBuilder.kt
add key store,public,,0,false,2,true,false,7,true,false,false,false,82,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLSConfigBuilder.kt
add key store,public,,0,false,3,true,false,28,true,false,false,false,91,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLSConfigBuilder.kt
generate client seed,private,,0,false,0,true,false,10,true,false,false,false,474,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/jvm/src/io/ktor/network/tls/TLSClientHandshake.kt
tls,public actual suspend,,0,false,2,true,false,18,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/posix/src/io/ktor/network/tls/TLSNative.kt
tls,public actual suspend,,0,false,2,false,true,4,true,false,false,false,29,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/posix/src/io/ktor/network/tls/TLSNative.kt
is supported,internal actual,,0,false,0,false,true,0,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/posix/src/io/ktor/network/tls/CipherSuitesNative.kt
take from,public actual,,0,false,1,true,false,4,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/posix/src/io/ktor/network/tls/TLSConfigBuilderNative.kt
parse signature algorithms,internal,,0,false,0,true,false,13,true,false,false,false,103,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/common/src/io/ktor/network/tls/extensions/SignatureAlgorithm.kt
read hash and sign,internal,,0,false,0,true,false,4,true,false,false,false,118,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/ktor-network-tls/common/src/io/ktor/network/tls/extensions/SignatureAlgorithm.kt
